price_eur_pm,barrio_encoded,distrito,latitude,longitude,adaptado_movilidad_reducida,aire_acondicionado,antiguedad,armarios_empotrados,ascensor,balcon,banos,calefaccion,chimenea,cocina_equipada,conservacion,exterior,garaje,habitaciones,jardin,piscina,puerta_blindada,sistema_seguridad,superficie_construida,terraza,trastero,vidrios_dobles,planta_numerica,acepta_mascotas,amueblado_True,amueblado_nan,cluster,cluster_label
1210.0,3353.04,Centro,40.425118,-3.6914056,0.0,0.0,0.9639954020726402,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.262531660081707,0.0,0.0,1.1384619454150469,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,3,Vivienda de Lujo Exclusivo
3500.0,3220.234693877551,Centro,40.4103956,-3.7119502,0.0,0.0,0.7845265151056915,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.1300135278515748,1.0,0.0,2.0,0.0,0.0,0.0,0.0,170.0,0.0,0.0,0.0,2.6228213027039935,0.0,0.0,1.0,2,Apartamento Céntrico Amueblado
1500.0,3220.234693877551,Centro,40.4102349,-3.713377,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,56.0,0.0,0.0,0.0,4.0,0.0,1.0,0.0,0,Residencial Familiar con Extras
3400.0,3220.234693877551,Centro,40.422957,-3.7112127,1.0,1.0,1.4933023823454898,1.0,1.0,0.0,2.0,0.0,0.0,1.0,1.0,1.0,0.0,2.0,1.0,1.0,0.0,0.0,105.0,0.0,0.0,0.0,6.0,0.0,1.0,0.0,0,Residencial Familiar con Extras
4400.0,3843.846153846154,Salamanca,40.4374922,-3.6840514,0.0,0.0,0.0,1.0,1.0,0.0,2.0,1.0,0.0,1.0,1.217334456553941,0.0,0.0,3.0,0.0,0.0,0.0,0.0,170.0,0.0,1.0,0.0,5.0,0.0,1.0,0.0,3,Vivienda de Lujo Exclusivo
1295.0,2363.560975609756,Salamanca,40.4362506,-3.6704275,0.0,0.0,0.7633195421959462,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,48.0,1.0,0.0,0.0,3.4272863310341872,0.0,1.0,0.0,3,Vivienda de Lujo Exclusivo
1299.0,2349.5757575757575,Centro,40.4289729,-3.7092516,0.0,1.0,1.0702308216614904,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.4938476592083487,0.0,0.0,1.2428167407522062,0.0,0.0,0.0,0.0,28.0,0.0,0.0,0.0,1.8558649311554762,0.0,1.0,0.0,3,Vivienda de Lujo Exclusivo
2180.0,2844.871794871795,Chamberí,40.4319098,-3.6989707,0.0,0.0,0.637483308135965,1.0,1.0,0.0,2.0,1.0,0.0,0.0,1.095395756189519,0.0,0.0,2.3633857448130327,0.0,0.0,0.0,0.0,102.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,2,Apartamento Céntrico Amueblado
2000.0,4556.951612903225,Salamanca,40.425093039,-3.682972713,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.1649321567373228,0.0,0.0,1.1959228069635088,0.0,0.0,0.0,0.0,51.0,0.0,0.0,0.0,7.0,0.0,1.0,0.0,3,Vivienda de Lujo Exclusivo
1650.0,2844.871794871795,Chamberí,40.4347617,-3.7033447,0.0,1.0,0.753557875662731,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,55.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2,Apartamento Céntrico Amueblado
2700.0,2913.703703703704,Chamartín,40.4591719,-3.6826475,0.0,1.0,0.0,1.0,1.0,0.0,2.0,0.0,0.0,1.0,1.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0,105.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,4,Apartamento Premium (Ubicación Prime)
2190.0,1472.575,Centro,40.4112923,-3.7057374,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0120478265321622,0.0,0.0,1.0,0.0,0.0,0.0,0.0,46.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,2,Apartamento Céntrico Amueblado
1950.0,2003.888888888889,Tetuán,40.4620448,-3.69563,0.0,0.0,5.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.9564301666475514,0.0,0.0,0.893047804882905,0.0,0.0,0.0,0.0,50.0,1.0,0.0,0.0,3.0,0.0,1.0,0.0,3,Vivienda de Lujo Exclusivo
2500.0,2844.871794871795,Chamberí,40.4315767,-3.703756,0.0,0.0,0.8788007797438844,0.0,1.0,0.0,2.0,1.0,0.0,1.0,1.3723231762776775,0.0,0.0,2.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,3.0961078261166453,0.0,0.0,1.0,2,Apartamento Céntrico Amueblado
1500.0,1149.4444444444443,Carabanchel,40.389893,-3.7310178,1.0,0.0,5.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,3.0,1.0,1.0,2.0,1.0,1.0,1.0,0.0,65.0,0.0,1.0,0.0,2.0,0.0,0.0,1.0,4,Apartamento Premium (Ubicación Prime)
1500.0,2063.7916666666665,Centro,40.4125818,-3.6993609,0.0,1.0,0.19934445630420883,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0950551213581619,0.0,0.0,2.0,0.0,0.0,0.0,0.0,75.0,0.0,0.0,0.0,4.0,0.0,0.0,1.0,2,Apartamento Céntrico Amueblado
700.0,1149.4444444444443,Carabanchel,40.3965343,-3.7326538,0.0,1.0,0.6657862128957137,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.774100053926007,0.0,0.0,0.0,0.0,35.0,0.0,0.0,0.0,2.8652733690549237,0.0,0.0,1.0,2,Apartamento Céntrico Amueblado
4300.0,2349.5757575757575,Centro,40.42023,-3.7019733,0.0,0.0,5.0,1.0,1.0,0.0,2.0,1.0,0.0,1.0,2.084566150598968,0.0,0.0,2.0,0.0,0.0,0.0,0.0,130.0,0.0,0.0,0.0,6.0,0.0,1.0,0.0,3,Vivienda de Lujo Exclusivo
1199.0,2180.8055555555557,Chamberí,40.433935427,-3.708737446,0.0,1.0,1.1384000459569696,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.5009319243790757,0.0,0.0,1.2218094742930545,0.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,1.7900546513590783,0.0,1.0,0.0,3,Vivienda de Lujo Exclusivo
3100.0,3353.04,Centro,40.4257649,-3.694684,0.0,0.0,1.0373310896039756,0.0,1.0,0.0,2.0,0.0,0.0,1.0,1.3816717713024147,0.0,0.0,2.0,0.0,0.0,0.0,0.0,88.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,3,Vivienda de Lujo Exclusivo
4350.0,4556.951612903225,Salamanca,40.4277861,-3.6892382,0.0,1.0,0.0,1.0,1.0,1.0,3.0,0.0,0.0,1.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,178.0,1.0,1.0,0.0,5.0,0.0,0.0,1.0,4,Apartamento Premium (Ubicación Prime)
1700.0,2428.85,Centro,40.4147278,-3.7042181,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0562199925862459,0.0,0.0,1.0,0.0,0.0,0.0,0.0,69.0,0.0,0.0,0.0,3.373377916156656,0.0,1.0,0.0,3,Vivienda de Lujo Exclusivo
1600.0,3353.04,Centro,40.4262786,-3.6966628,0.0,0.0,0.5253559752459211,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.138665063191313,0.0,0.0,2.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,2.2988049431898245,0.0,0.0,1.0,2,Apartamento Céntrico Amueblado
1900.0,2003.888888888889,Tetuán,40.4629387,-3.6967501,0.0,0.0,5.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.947980000082456,0.0,0.0,0.8357866262214532,0.0,0.0,0.0,0.0,45.0,0.0,0.0,0.0,2.3265586939578604,0.0,1.0,0.0,3,Vivienda de Lujo Exclusivo
2200.0,4556.951612903225,Salamanca,40.4209108,-3.6860855,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.3027276168577955,0.0,0.0,1.0,0.0,0.0,0.0,0.0,69.0,0.0,0.0,0.0,3.432735416394647,0.0,1.0,0.0,3,Vivienda de Lujo Exclusivo
4500.0,2913.703703703704,Chamartín,40.4663734,-3.6771697,0.0,0.0,1.0,1.0,0.0,0.0,3.0,1.0,0.0,1.0,1.4243118091900389,0.0,1.0,3.0,1.0,0.0,0.0,0.0,161.0,0.0,0.0,0.0,2.942770304401992,0.0,0.0,1.0,4,Apartamento Premium (Ubicación Prime)
890.0,1299.1666666666667,Tetuán,40.4578584,-3.7039173,0.0,1.0,1.3278610687013357,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.6751698380110192,0.0,0.0,0.0,0.0,53.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,2,Apartamento Céntrico Amueblado
1500.0,2428.85,Centro,40.4163831,-3.7070849,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,65.0,0.0,0.0,0.0,4.0,0.0,0.0,1.0,2,Apartamento Céntrico Amueblado
1500.0,3843.846153846154,Salamanca,40.436082,-3.6837799,0.0,0.0,0.5316403734325035,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,55.0,0.0,0.0,0.0,3.234175270260013,0.0,1.0,0.0,3,Vivienda de Lujo Exclusivo
4000.0,2949.7093023255816,Salamanca,40.425163,-3.6753615,0.0,1.0,0.0,1.0,1.0,0.0,2.0,0.0,0.0,1.0,1.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,120.0,0.0,0.0,0.0,5.0,0.0,1.0,0.0,0,Residencial Familiar con Extras
1550.0,2323.548387096774,Tetuán,40.4555178,-3.7001867,0.0,0.0,4.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.7804664314260752,0.0,1.0,1.0,0.0,0.0,0.0,0.0,80.0,0.0,1.0,0.0,3.1963206480147717,0.0,1.0,0.0,3,Vivienda de Lujo Exclusivo
2900.0,2428.85,Centro,40.4177097,-3.7078699,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.8916563694325792,0.0,0.0,2.0,0.0,0.0,0.0,0.0,55.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,3,Vivienda de Lujo Exclusivo
3900.0,3353.04,Centro,40.4225963,-3.6955019,0.0,0.0,1.8690434210527929,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.4042934349191332,1.0,1.0,2.0,0.0,0.0,0.0,0.0,145.0,0.0,0.0,0.0,2.8252937521952997,0.0,0.0,1.0,2,Apartamento Céntrico Amueblado
1350.0,1501.25,Hortaleza,40.4885978,-3.6473204,0.0,1.0,2.588166352452477,1.0,1.0,0.0,2.0,1.0,0.0,1.0,1.0,1.0,1.0,2.0,0.0,1.0,0.0,0.0,90.0,1.0,0.0,0.0,4.0,0.0,0.0,1.0,4,Apartamento Premium (Ubicación Prime)
4600.0,3791.6666666666665,Chamartín,40.4449108,-3.6817286,0.0,0.0,5.0,1.0,1.0,0.0,3.0,1.0,0.0,1.0,2.156610001055084,0.0,1.0,2.0,0.0,0.0,0.0,0.0,164.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,3,Vivienda de Lujo Exclusivo
1090.0,1087.857142857143,Carabanchel,40.376596021,-3.739093846,0.0,0.0,0.8535155932373328,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,65.0,1.0,0.0,0.0,3.0,1.0,0.0,1.0,2,Apartamento Céntrico Amueblado
1390.0,1645.5555555555557,Moncloa-Aravaca,40.4700683,-3.7224196,0.0,1.0,1.1936882380048452,1.0,1.0,0.0,2.0,1.0,0.0,1.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,88.0,0.0,1.0,0.0,2.917652840036837,0.0,0.0,1.0,2,Apartamento Céntrico Amueblado
1465.0,1202.5,Usera,40.3695217,-3.7004301,0.0,0.0,0.6424874364635302,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,110.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,2,Apartamento Céntrico Amueblado
2900.0,3220.234693877551,Centro,40.4137811,-3.7123862,0.0,1.0,1.0,1.0,1.0,0.0,3.0,1.0,0.0,1.0,1.0,1.0,1.0,3.0,0.0,1.0,0.0,0.0,156.0,0.0,0.0,0.0,6.0,0.0,1.0,0.0,4,Apartamento Premium (Ubicación Prime)
2100.0,1472.575,Centro,40.4109229,-3.7031409,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,84.0,0.0,0.0,0.0,4.0,0.0,1.0,0.0,3,Vivienda de Lujo Exclusivo
1500.0,1932.2,Salamanca,40.4227879,-3.6643216,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,60.0,0.0,0.0,0.0,5.0,1.0,1.0,0.0,0,Residencial Familiar con Extras
2500.0,3220.234693877551,Centro,40.4103956,-3.7119502,0.0,0.0,0.5833664335120565,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.028822409193383,1.0,0.0,2.0,0.0,0.0,0.0,0.0,82.0,0.0,0.0,0.0,2.3993832769144676,0.0,0.0,1.0,2,Apartamento Céntrico Amueblado
3400.0,3220.234693877551,Centro,40.420677,-3.7079748,0.0,0.0,0.9482854365650302,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.162092972628486,1.0,0.0,2.0,0.0,0.0,0.0,0.0,105.0,0.0,0.0,0.0,2.261980839541525,0.0,0.0,1.0,2,Apartamento Céntrico Amueblado
1430.0,2916.25,Chamartín,40.4715622,-3.6846029,0.0,0.0,2.278654133082039,0.0,0.0,0.0,1.6902674006107288,0.0,0.0,0.0,1.280287363532569,0.0,0.0,1.8823314732832197,0.0,1.0,0.0,0.0,90.44292487597795,0.0,0.0,0.0,2.0886976013965173,0.0,1.0,0.0,3,Vivienda de Lujo Exclusivo
1225.0,1325.0,Carabanchel,40.3926903,-3.7224814,0.0,0.0,0.89304279229323,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,72.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,2,Apartamento Céntrico Amueblado
3900.0,3220.234693877551,Centro,40.420323756,-3.717284332,0.0,0.0,0.6911211845065021,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.214555549660422,1.0,0.0,4.0,0.0,0.0,0.0,0.0,270.0,0.0,1.0,0.0,2.7026085720752673,0.0,0.0,1.0,2,Apartamento Céntrico Amueblado
2500.0,3220.234693877551,Centro,40.4155788,-3.7098638,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,131.0,0.0,0.0,0.0,4.0,0.0,1.0,0.0,0,Residencial Familiar con Extras
1900.0,1718.409090909091,Arganzuela,40.401240452,-3.714403372,0.0,0.0,1.535087888390132,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0009563011331455,1.0,0.0,4.0,1.0,1.0,0.0,0.0,153.0,0.0,0.0,0.0,2.2253967333707902,0.0,0.0,1.0,4,Apartamento Premium (Ubicación Prime)
1300.0,1422.5,Fuencarral-El Pardo,40.4804201,-3.7212341,0.0,1.0,0.06321671367454207,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,80.0,0.0,0.0,0.0,6.0,0.0,0.0,1.0,2,Apartamento Céntrico Amueblado
6500.0,3220.234693877551,Centro,40.4074414,-3.7115025,0.0,0.0,0.1863965156531262,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.2424164323035132,0.0,0.0,4.0,0.0,0.0,0.0,0.0,195.0,0.0,0.0,0.0,2.6599573881006835,0.0,0.0,1.0,2,Apartamento Céntrico Amueblado
1950.0,3480.1075268817203,Chamberí,40.427644,-3.693413,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,78.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,3,Vivienda de Lujo Exclusivo
2200.0,2916.25,Chamartín,40.4822186,-3.6836635,0.0,0.0,1.927759119923583,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.1139910598314755,1.0,1.0,4.0,1.0,1.0,0.0,0.0,131.0,0.0,0.0,0.0,2.878717463408408,0.0,0.0,1.0,4,Apartamento Premium (Ubicación Prime)
2275.0,2308.5714285714284,Chamartín,40.4480106,-3.670186,0.0,1.0,0.0,1.0,1.0,0.0,2.0,0.0,0.0,1.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,141.0,0.0,0.0,0.0,4.0,0.0,1.0,0.0,0,Residencial Familiar con Extras
1650.0,2913.703703703704,Chamartín,40.4612142,-3.6864722,0.0,0.0,0.7342971721539345,1.0,1.0,0.0,2.0,0.0,0.0,1.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,80.0,1.0,0.0,0.0,7.0,0.0,0.0,1.0,2,Apartamento Céntrico Amueblado
2500.0,1858.3333333333333,Moncloa-Aravaca,40.42111,-3.7176052,0.0,1.0,0.609479496584187,0.0,1.0,0.0,2.0,1.0,0.0,1.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,80.0,0.0,0.0,0.0,2.819427953620363,0.0,1.0,0.0,3,Vivienda de Lujo Exclusivo
2300.0,2258.5714285714284,Chamberí,40.4433872,-3.7126747,1.0,1.0,-0.12213812264412716,1.0,1.0,0.0,2.0,0.0,0.0,1.0,1.0,1.0,0.0,3.0,1.0,0.0,0.0,0.0,104.0,0.0,0.0,0.0,9.0,0.0,1.0,0.0,0,Residencial Familiar con Extras
1600.0,2003.888888888889,Tetuán,40.4640783,-3.6932594,1.0,1.0,0.8624666858472757,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.9805929007676532,1.0,0.0,1.0,0.0,0.0,0.0,0.0,70.0,0.0,0.0,0.0,2.888368765615425,0.0,0.0,1.0,2,Apartamento Céntrico Amueblado
2600.0,2844.871794871795,Chamberí,40.432852,-3.6988027,0.0,1.0,0.7050934129150364,1.0,1.0,0.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,130.0,0.0,1.0,0.0,4.0,0.0,0.0,1.0,2,Apartamento Céntrico Amueblado
9000.0,3220.234693877551,Centro,40.4074414,-3.7115025,0.0,0.0,0.17901419926482465,0.0,0.0,0.0,4.0,0.0,0.0,0.0,1.2124142892952363,1.0,0.0,5.0,0.0,0.0,0.0,0.0,240.0,0.0,0.0,0.0,2.6417161235616486,0.0,0.0,1.0,2,Apartamento Céntrico Amueblado
1450.0,1873.7954545454545,Tetuán,40.4704266,-3.6946004,0.0,1.0,2.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,60.0,1.0,0.0,0.0,5.0,0.0,0.0,1.0,2,Apartamento Céntrico Amueblado
3975.0,2428.85,Centro,40.4160736,-3.7077162,1.0,1.0,-0.1905421255393296,0.0,1.0,1.0,3.0,0.0,0.0,1.0,1.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,160.0,0.0,0.0,0.0,4.0,0.0,1.0,0.0,0,Residencial Familiar con Extras
9000.0,2704.375,Chamartín,40.450345697,-3.66491954,0.0,0.0,1.9880514128842728,0.0,0.0,0.0,6.0,0.0,0.0,0.0,1.5650905047138504,0.0,0.0,7.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.6885862411462385,0.0,0.0,1.0,4,Apartamento Premium (Ubicación Prime)
10000.0,2949.7093023255816,Salamanca,40.42792664,-3.669210181,0.0,0.0,1.653811704726587,0.0,0.0,0.0,4.0,0.0,0.0,0.0,1.4606899429570295,1.0,1.0,4.0,0.0,0.0,0.0,0.0,333.0,1.0,1.0,0.0,3.970644699720987,0.0,0.0,1.0,4,Apartamento Premium (Ubicación Prime)
10000.0,3353.04,Centro,40.4225963,-3.6955019,0.0,0.0,1.467655196245594,0.0,0.0,0.0,5.0,0.0,0.0,0.0,1.5083164587937288,1.0,1.0,4.0,0.0,0.0,0.0,0.0,300.0,1.0,0.0,0.0,3.9036053042291092,0.0,0.0,1.0,4,Apartamento Premium (Ubicación Prime)
3000.0,1472.575,Centro,40.4114713,-3.7051789,0.0,1.0,1.1531845861604009,0.0,0.0,1.0,3.0,1.0,0.0,0.0,1.6344310679702816,0.0,0.0,3.0,0.0,0.0,0.0,0.0,107.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,3,Vivienda de Lujo Exclusivo
1500.0,3480.1075268817203,Chamberí,40.4283094,-3.696076,0.0,0.0,0.6149034246983236,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0412882577370568,1.0,0.0,2.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,2,Apartamento Céntrico Amueblado
3800.0,3353.04,Centro,40.424860433,-3.691087491,0.0,0.0,0.30867470548355636,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.1630151383970917,1.0,0.0,4.0,0.0,0.0,0.0,0.0,175.0,1.0,0.0,0.0,3.153511069645602,0.0,0.0,1.0,2,Apartamento Céntrico Amueblado
1300.0,1263.3333333333333,Usera,40.3750183,-3.6918412,0.0,0.0,0.8591616426408589,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,64.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,2,Apartamento Céntrico Amueblado
3500.0,2258.5714285714284,Chamberí,40.443708,-3.7149137,0.0,0.0,0.0,1.0,1.0,0.0,3.0,1.0,0.0,1.0,1.0,1.0,0.0,4.0,1.0,0.0,0.0,0.0,160.0,0.0,1.0,0.0,5.0,0.0,0.0,1.0,4,Apartamento Premium (Ubicación Prime)
1650.0,2363.560975609756,Salamanca,40.436619,-3.6711735,0.0,0.0,1.794506781248384,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.4518467259254282,1.0,1.0,2.0,0.0,0.0,1.0,0.0,68.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,3,Vivienda de Lujo Exclusivo
1230.0,1074.5,Villaverde,40.3514706,-3.6944628,0.0,0.0,0.8126617456080879,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,63.0,1.0,0.0,0.0,4.0,1.0,0.0,1.0,2,Apartamento Céntrico Amueblado
3450.0,2258.3333333333335,Fuencarral-El Pardo,40.498480437,-3.707894656,0.0,1.0,1.0,1.0,1.0,0.0,4.0,0.0,0.0,1.0,1.0,1.0,1.0,5.0,1.0,1.0,0.0,0.0,266.0,1.0,1.0,0.0,2.0,0.0,0.0,1.0,4,Apartamento Premium (Ubicación Prime)
1950.0,1472.575,Centro,40.4119827,-3.7051411,0.0,0.0,1.3315632453716222,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.2304788262238966,0.0,0.0,2.0,0.0,0.0,0.0,1.0,76.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2,Apartamento Céntrico Amueblado
6000.0,3220.234693877551,Centro,40.4074414,-3.7115025,0.0,0.0,1.4392184538821648,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.2532939336766133,1.0,1.0,2.0,0.0,0.0,0.0,0.0,160.0,0.0,0.0,0.0,3.1536765975334786,0.0,0.0,1.0,2,Apartamento Céntrico Amueblado
1700.0,2349.5757575757575,Centro,40.4272321,-3.7084469,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.7010879092503255,0.0,0.0,0.0,0.0,55.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,3,Vivienda de Lujo Exclusivo
2400.0,2323.548387096774,Tetuán,40.4537751,-3.6950775,0.0,1.0,0.0,1.0,1.0,0.0,2.0,0.0,0.0,1.0,1.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0,105.0,1.0,0.0,0.0,5.0,0.0,0.0,1.0,2,Apartamento Céntrico Amueblado
3600.0,3220.234693877551,Centro,40.4103956,-3.7119502,0.0,0.0,0.8050997906665673,0.0,0.0,0.0,4.0,0.0,0.0,0.0,1.1743018407863048,0.0,0.0,5.0,1.0,1.0,0.0,0.0,420.0,0.0,0.0,0.0,3.5209412648740273,0.0,0.0,1.0,4,Apartamento Premium (Ubicación Prime)
2700.0,3220.234693877551,Centro,40.422016,-3.7090499,0.0,0.0,0.9982598351812042,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.1717779670205621,1.0,0.0,2.0,0.0,0.0,0.0,0.0,85.0,0.0,0.0,0.0,2.1509424853520165,0.0,0.0,1.0,2,Apartamento Céntrico Amueblado
1900.0,2003.888888888889,Tetuán,40.463925274,-3.689982249,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,2.0,0.0,1.0,0.0,0.0,85.0,1.0,0.0,0.0,3.0,0.0,1.0,0.0,0,Residencial Familiar con Extras
6500.0,3220.234693877551,Centro,40.4231025,-3.710763,0.0,0.0,-0.7735734642253069,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.9024567612468481,1.0,0.0,5.0,0.0,0.0,0.0,0.0,283.0,0.0,0.0,0.0,3.4132609990301948,0.0,0.0,1.0,2,Apartamento Céntrico Amueblado
2300.0,1465.0,Arganzuela,40.4024418,-3.6935501,1.0,1.0,1.0,1.0,1.0,0.0,2.0,0.0,0.0,1.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,60.0,0.0,0.0,0.0,3.388588606372113,0.0,1.0,0.0,0,Residencial Familiar con Extras
1290.0,1263.3333333333333,Usera,40.375191,-3.6906311,0.0,0.0,0.727159162907665,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,3.0,0.0,0.0,1.0,0.0,64.0,1.0,0.0,0.0,2.0,1.0,0.0,1.0,2,Apartamento Céntrico Amueblado
1600.0,2428.85,Centro,40.415799,-3.7022419,0.0,0.0,1.9247445834209649,0.0,1.0,0.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0,1.2866884212535443,0.0,0.0,0.0,0.0,37.0,0.0,0.0,0.0,4.0,0.0,1.0,0.0,3,Vivienda de Lujo Exclusivo
2600.0,3161.25,Hortaleza,40.4966173,-3.6109568,0.0,1.0,4.0,1.0,1.0,1.0,2.0,0.0,0.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,0.0,0.0,155.0,1.0,1.0,0.0,10.0,0.0,0.0,1.0,4,Apartamento Premium (Ubicación Prime)
1290.0,1008.0,Puente de Vallecas,40.4019024,-3.661723,0.0,0.0,0.8745686366006716,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,67.0,1.0,0.0,0.0,3.0,1.0,0.0,1.0,2,Apartamento Céntrico Amueblado
