price_eur,barrio,distrito,lat,lon,energy_consumption_rating,energy_consumption_value,energy_emissions_rating,energy_emissions_value,adaptado a personas con movilidad reducida,aire acondicionado,amueblado,antigüedad,ascensor,balcón,baños,calefacción,chimenea,conservación,exterior,garaje,habitaciones,jardín,piscina,planta,portero automático,puerta blindada,sistema de seguridad,superficie construida,superficie útil,terraza,trastero,vidrios dobles,tipo_inmueble,tipo_operacion,rent_eur_per_month,listing_type,cocina equipada,referencia
,Recoletos,Salamanca,40.4210609,-3.6911346,False,,False,,0.0,True,No,Más de 50 años,False,1.0,2,False,False,En buen estado,False,False,3.0,False,False,2.0,False,False,False,150.0,150.0,False,False,False,Piso,alquiler,3800.0,rental,Cocina amueblada,20221534
,Hispanoamérica,Chamartín,40.4544521,-3.6895797,False,,False,,1.0,True,No,Más de 50 años,False,False,4,True,False,En buen estado,False,True,5.0,False,False,10.0,False,True,False,262.0,200.0,False,False,False,Piso,alquiler,5000.0,rental,Cocina amueblada,106805/EV
,Hispanoamérica,Chamartín,40.4577055,-3.6875559,E,,E,,1.0,False,Si,Más de 50 años,False,False,2,True,False,Reformado,False,False,1.0,False,False,0.0,True,True,False,95.0,95.0,False,False,False,Otro,alquiler,1800.0,rental,True,23708
,Simancas,San Blas,40.4384338,-3.6286078,False,,False,,1.0,True,No,Entre 10 y 20 años,False,False,1,True,False,En buen estado,False,True,2.0,False,False,2.0,True,False,True,180.0,140.0,False,False,False,Otro,alquiler,2200.0,rental,False,000579
,Sol,Centro,40.419517,-3.7003284,D,,D,,0.0,False,Si,Entre 30 y 50 años,False,1.0,2,False,False,En buen estado,False,False,2.0,False,False,3.0,False,False,False,108.0,100.0,False,False,False,Otro,alquiler,3300.0,rental,True,100472686
,Universidad-Malasaña,Centro,40.4243302,-3.7104892,False,,False,,0.0,True,Si,Menos de 5 años,False,False,2,False,False,Reformado,False,False,2.0,False,False,4.0,False,False,False,97.0,82.0,False,False,False,Piso,alquiler,3000.0,rental,True,000006
,Gaztambide,Chamberí,40.43644139206871,-3.711928585510275,B,,B,,1.0,True,Si,Más de 50 años,False,False,1,True,False,En buen estado,False,False,3.0,False,False,0.0,False,False,False,67.0,67.0,False,False,False,Casa,alquiler,2500.0,rental,Americana,DCS56
,Vallehermoso,Chamberí,40.4463614,-3.7102241,False,,False,,0.0,False,Si,,False,False,1,False,False,En buen estado,False,False,1.0,False,False,1.0,False,False,False,50.0,50.0,False,False,False,Piso,alquiler,1500.0,rental,True,108285558
,Recoletos,Salamanca,40.4230141,-3.6879999,False,,False,,0.0,True,No,Más de 50 años,False,1.0,6,False,False,En buen estado,False,True,5.0,True,False,6.0,True,True,False,440.0,380.0,True,False,False,Piso,alquiler,14000.0,rental,True,DOS TERRAZAS
,Hispanoamérica,Chamartín,40.459886059,-3.686612004,False,,False,,1.0,True,Si,,False,False,1,True,False,A estrenar,False,True,1.0,False,False,7.0,False,True,False,85.0,75.0,False,False,False,Otro,alquiler,2200.0,rental,Cocina amueblada,102188/EV
,Argüelles,Moncloa-Aravaca,40.4254418,-3.7127826,False,,False,,0.0,False,Si,Más de 50 años,False,False,1,True,False,En buen estado,False,False,1.0,False,False,11.0,False,False,False,71.0,56.0,False,False,False,Piso,alquiler,1550.0,rental,False,AR03095/7288
,Castellana,Salamanca,40.4340759,-3.6848971,False,,False,,0.0,True,No,Entre 30 y 50 años,False,False,2,True,False,En buen estado,False,True,2.0,False,False,6.0,True,True,False,116.0,106.0,True,False,False,Otro,alquiler,3100.0,rental,True,ALQUILER MALDONADO
,Universidad-Malasaña,Centro,40.4249755,-3.7055452,False,,False,,0.0,False,No,,False,False,1,False,False,En buen estado,False,False,2.0,False,False,0.0,False,False,False,60.0,60.0,False,False,False,Otro,alquiler,1000.0,rental,False,95009041-TESORO 6
,Hispanoamérica,Chamartín,40.458418025,-3.674369853,False,,False,,0.0,True,No,Más de 50 años,False,False,2,False,False,En buen estado,False,True,3.0,False,False,0.0,False,False,False,83.0,83.0,False,False,False,Piso,alquiler,2000.0,rental,False,RP2392025135615
,Pinar del Rey,Hortaleza,40.4656727,-3.6575589,False,,False,,0.0,False,No,Entre 20 y 30 años,False,False,2,True,False,En buen estado,False,True,2.0,True,True,0.0,False,False,False,112.0,85.0,False,False,False,Piso,alquiler,2100.0,rental,Cocina amueblada,106838/EV
,Arapiles,Chamberí,40.4308599,-3.7090941,False,,False,,0.0,True,Si,Más de 50 años,False,False,1,True,False,En buen estado,False,False,1.0,False,False,6.0,False,False,False,35.0,35.0,False,False,False,Casa,alquiler,800.0,rental,Cocina americana,21220771
,Ciudad Jardín,Chamartín,40.4489,-3.67199,False,,False,,1.0,True,Si,Entre 10 y 20 años,False,False,3,True,False,En buen estado,False,True,3.0,True,True,3.0,False,True,False,190.0,140.0,False,False,False,Otro,alquiler,4400.0,rental,Cocina amueblada,104264/EV
,Fuente del Berro,Salamanca,40.4254,-3.66732,False,,False,,0.0,True,Si,Más de 50 años,False,False,1,True,False,Reformado,False,False,1.0,False,False,1.0,False,False,False,50.0,50.0,False,False,False,Otro,alquiler,1150.0,rental,True,0899
,Prosperidad,Chamartín,40.4475,-3.66876,E,,E,,0.0,False,No,Más de 50 años,False,False,1,True,False,En buen estado,False,False,1.0,False,False,3.0,False,True,False,60.0,54.0,False,False,False,Piso,alquiler,1300.0,rental,False,1512-177/11124
,Valverde,Fuencarral-El Pardo,40.4955094,-3.6871115,False,,False,,0.0,False,No,Más de 50 años,False,1.0,1,False,False,En buen estado,False,True,2.0,False,False,1.0,False,False,False,61.0,57.0,False,False,False,Piso,alquiler,1300.0,rental,True,228018
,Universidad-Malasaña,Centro,40.4223234,-3.7059182,False,,False,,0.0,True,Si,Entre 20 y 30 años,True,False,1,True,False,Reformado,False,False,1.0,False,False,3.0,True,False,False,40.0,38.0,False,False,False,Otro,alquiler,1200.0,rental,True,000008
,Universidad-Malasaña,Centro,40.4253694,-3.7033978,False,,False,,0.0,False,No,,False,False,1,False,False,En buen estado,False,False,1.0,False,False,0.0,False,False,False,50.0,50.0,False,False,False,Piso,alquiler,1400.0,rental,False,95703145-ESANTO
,Nueva España,Chamartín,40.4605374,-3.6797358,False,,False,,0.0,True,No,Entre 10 y 20 años,False,False,4,True,1.0,En buen estado,False,True,3.0,False,True,3.0,True,True,False,270.0,205.0,True,False,False,Casa,alquiler,5900.0,rental,True,000008
,Hispanoamérica,Chamartín,40.4584,-3.68661,False,,False,,0.0,False,No,Más de 50 años,False,False,2,False,False,En buen estado,False,True,2.0,False,False,4.0,False,False,False,95.0,95.0,False,False,False,Piso,alquiler,2300.0,rental,False,DE-EU402-19052020-89415302
,Universidad-Malasaña,Centro,40.4236215,-3.7007833,False,,False,,0.0,False,No,Más de 50 años,False,False,1,False,False,En buen estado,False,False,1.0,False,False,1.0,False,False,False,48.0,42.0,False,False,False,Piso,alquiler,1500.0,rental,False,AR03101/7288
,Goya,Salamanca,40.4223684,-3.6775685,F,,F,,0.0,True,Si,Más de 50 años,False,False,1,False,False,En buen estado,False,False,3.0,False,False,1.0,False,False,False,66.0,59.0,False,False,False,Piso,alquiler,2200.0,rental,True,000007
,Almenara,Tetuán,40.4710054,-3.6918831,False,,False,,0.0,True,Si,Entre 10 y 20 años,False,False,1,True,False,En buen estado,False,False,2.0,False,False,1.0,True,True,False,75.0,70.0,True,False,True,Casa,alquiler,1250.0,rental,Integrada al salón,000051
,Imperial,Arganzuela,40.4119274,-3.7192464,False,,False,,0.0,True,No,,False,False,1,True,False,En buen estado,False,True,1.0,False,False,3.0,False,False,False,60.0,50.0,False,False,False,Piso,alquiler,1200.0,rental,True,AVM114
,Cortes-Huertas,Centro,40.411371,-3.6974674,False,,False,,0.0,False,No,,False,False,2,False,False,En buen estado,False,False,2.0,False,False,0.0,False,False,False,123.0,123.0,False,False,False,Otro,alquiler,2800.0,rental,True,557243
,Universidad-Malasaña,Centro,40.421883,-3.7053618,False,,False,,0.0,True,Si,Entre 30 y 50 años,False,1.0,1,False,False,Reformado,False,False,1.0,False,False,1.0,False,False,False,42.0,38.0,False,False,False,Otro,alquiler,1250.0,rental,True,1101-T
,Montecarmelo,Fuencarral-El Pardo,40.5060387,-3.6967163,D,,D,,0.0,False,No,Entre 10 y 20 años,False,False,1,True,False,En buen estado,False,True,2.0,False,False,4.0,False,False,False,90.0,90.0,False,False,False,Piso,alquiler,1400.0,rental,True,5598
,La Paz,Fuencarral-El Pardo,40.4882,-3.70082,False,,False,,0.0,False,No,,False,False,2,False,False,En buen estado,False,False,4.0,False,False,0.0,False,False,False,205.0,205.0,True,False,False,Piso,alquiler,2100.0,rental,False,P-347
,Justicia-Chueca,Centro,40.4211234,-3.7004062,False,,False,,0.0,False,No,,False,False,2,False,False,En buen estado,False,False,3.0,False,False,0.0,False,False,False,90.0,90.0,False,False,False,Piso,alquiler,1450.0,rental,False,105235483-Hortaleza
,Almenara,Tetuán,40.4726175,-3.689826,D,,D,,0.0,False,No,Más de 50 años,False,False,2,False,False,En buen estado,False,False,2.0,False,False,0.0,False,False,False,83.0,83.0,False,False,False,Piso,alquiler,1950.0,rental,False,608638
,Almagro,Chamberí,40.4331906,-3.6922041,False,,False,,0.0,False,Si,,False,False,1,True,False,En buen estado,False,False,3.0,False,False,4.0,False,False,False,90.0,90.0,False,False,False,Piso,alquiler,2550.0,rental,True,VPA-1649
,Castellana,Salamanca,40.4271481,-3.6893668,False,,False,,1.0,True,Si,Más de 50 años,False,False,3,True,False,Reformado,False,False,4.0,False,False,7.0,True,True,False,230.0,217.0,False,False,False,Piso,alquiler,3800.0,rental,True,12847716
,Goya,Salamanca,40.4271202,-3.6693755,False,,False,,1.0,False,No,Más de 50 años,False,False,1,True,False,Reformado,False,False,3.0,False,False,6.0,True,False,False,65.0,65.0,True,False,False,Otro,alquiler,2500.0,rental,False,426612
,Universidad-Malasaña,Centro,40.4234022,-3.7055688,False,,False,,0.0,False,Si,,False,False,1,False,False,En buen estado,False,False,1.0,False,False,1.0,False,False,False,50.0,50.0,False,False,False,Casa,alquiler,1850.0,rental,True,K-1716
,Casa de Campo,Moncloa-Aravaca,40.4309926,-3.7330204,False,,False,,0.0,True,No,,False,False,1,True,False,Reformado,False,False,1.0,False,False,2.0,False,False,False,77.0,70.0,False,False,False,Piso,alquiler,1250.0,rental,True,AVM1001
,Río Rosas,Chamberí,40.44037,-3.69762,E,,E,,0.0,False,Si,,False,False,1,False,False,En buen estado,False,False,1.0,False,False,0.0,False,False,False,66.0,66.0,False,False,False,Piso,alquiler,1400.0,rental,True,557252
,Valdemarín,Moncloa-Aravaca,40.4683347,-3.7886685,False,,False,,0.0,False,No,,False,False,3,True,False,En buen estado,False,True,4.0,True,True,0.0,False,False,False,300.0,300.0,False,False,False,Chalet,alquiler,6000.0,rental,True,5574
,Sol,Centro,40.4165852,-3.7012406,E,,E,,0.0,True,Si,Menos de 5 años,False,False,2,False,False,Reformado,False,False,2.0,False,False,2.0,False,False,False,87.0,81.0,False,False,False,Piso,alquiler,2800.0,rental,True,000009
,Jerónimos,Retiro,40.4178699,-3.6897572,False,,False,,0.0,True,No,Más de 50 años,False,False,3,False,False,En buen estado,False,False,1.0,False,False,1.0,False,True,False,140.0,125.0,False,False,False,Piso,alquiler,3100.0,rental,Cocina amueblada,104312/EV
,Niño Jesús,Retiro,40.4159045,-3.6776866,False,,False,,0.0,True,No,,False,False,2,True,False,En buen estado,True,False,3.0,False,False,3.0,False,False,False,81.0,75.0,False,False,False,Piso,alquiler,2300.0,rental,False,280012
,Almagro,Chamberí,40.4367073,-3.6927545,False,,False,,0.0,True,No,,False,False,5,True,1.0,Reformado,False,False,4.0,False,False,7.0,False,False,False,430.0,387.0,False,False,False,Piso,alquiler,6500.0,rental,Cocina amueblada,ALQATCALM
,Jerónimos,Retiro,40.4223695,-3.6805049,E,,E,,0.0,False,No,,False,False,3,False,False,En buen estado,False,False,4.0,False,False,5.0,False,False,False,145.0,145.0,False,False,False,Piso,alquiler,4420.0,rental,True,COLMENAR
,Nueva España,Chamartín,40.4634192,-3.6865285,E,,E,,0.0,False,Si,,False,1.0,2,False,False,En buen estado,False,False,3.0,False,False,5.0,False,False,False,131.0,131.0,False,False,False,Casa,alquiler,3935.0,rental,True,THEODOSI
,Río Rosas,Chamberí,40.4389254,-3.6978688,E,,E,,0.0,False,Si,,False,False,2,False,False,En buen estado,False,False,2.0,False,False,4.0,False,False,False,86.0,86.0,False,False,False,Piso,alquiler,2755.0,rental,True,ANIS
,Lista,Salamanca,40.4352373,-3.6776221,E,,E,,0.0,False,Si,,False,False,2,False,False,En buen estado,False,False,2.0,False,False,2.0,False,False,False,77.0,77.0,False,False,False,Casa,alquiler,2800.0,rental,True,DELFI
,Pacífico,Retiro,40.4044245,-3.681772,False,,False,,0.0,False,No,,False,False,2,False,False,En buen estado,True,False,3.0,False,False,4.0,False,False,False,130.0,120.0,False,False,False,Piso,alquiler,1900.0,rental,False,251428
,Embajadores-Lavapiés,Centro,40.4139442,-3.702561,False,,False,,0.0,True,Si,,False,False,1,True,False,En buen estado,False,False,1.0,False,False,4.0,False,False,False,55.0,55.0,False,False,False,Piso,alquiler,2010.0,rental,Cocina amueblada,ALQGVa205c
,Imperial,Arganzuela,40.4070785,-3.716442,False,,False,,0.0,True,Si,Entre 10 y 20 años,False,1.0,2,True,False,Reformado,False,True,2.0,False,False,1.0,True,False,False,90.0,85.0,False,False,False,Piso,alquiler,1600.0,rental,Totalmente equipada,000009
,Goya,Salamanca,40.4233361,-3.6708394,E,,E,,0.0,False,Si,,False,False,2,False,False,En buen estado,False,False,3.0,False,False,4.0,False,False,False,100.0,100.0,False,False,False,Casa,alquiler,4035.0,rental,True,FISCIANO
,Embajadores-Lavapiés,Centro,40.41187,-3.701481,False,,False,,0.0,True,Si,Más de 50 años,False,1.0,1,True,False,En buen estado,False,False,1.0,False,False,1.0,False,False,False,36.0,30.0,False,False,False,Otro,alquiler,1000.0,rental,True,000045
,Ciudad Jardín,Chamartín,40.4482731,-3.6708432,E,,E,,0.0,False,Si,,False,False,1,False,False,En buen estado,False,False,1.0,False,False,3.0,False,False,False,35.0,35.0,False,False,False,Casa,alquiler,2110.0,rental,True,UVITA
,Lista,Salamanca,40.4311544,-3.6731312,D,,C,,0.0,False,Si,,False,False,1,False,False,En buen estado,False,False,2.0,False,False,1.0,False,False,False,70.0,70.0,False,False,False,Casa,alquiler,2310.0,rental,True,UBANGI
,Río Rosas,Chamberí,40.4414915,-3.6976591,E,,E,,0.0,False,No,,False,False,1,False,False,En buen estado,False,False,2.0,False,False,3.0,False,False,False,65.0,65.0,False,False,False,Casa,alquiler,3320.0,rental,False,MESETA
,Trafalgar,Chamberí,40.4289309,-3.7031809,E,,E,,0.0,False,Si,,False,1.0,3,False,False,En buen estado,False,False,4.0,False,False,3.0,False,False,False,128.0,128.0,False,False,False,Casa,alquiler,4540.0,rental,True,BROTO
,El Viso,Chamartín,40.4518057,-3.689653,E,,E,,0.0,False,Si,,False,False,2,False,False,En buen estado,False,False,2.0,False,False,0.0,False,False,False,95.0,95.0,False,False,False,Casa,alquiler,2700.0,rental,True,AVERSA
,Castillejos,Tetuán,40.4629117,-3.6920971,False,,False,,0.0,True,No,,False,False,1,True,False,En buen estado,False,True,1.0,False,False,16.0,False,False,False,60.0,56.0,False,False,False,Otro,alquiler,1200.0,rental,Cocina amueblada,ALQSQGR51
,Cuatro Caminos,Tetuán,40.4539695,-3.7000446,E,,E,,0.0,False,Si,,False,False,1,False,False,En buen estado,False,True,1.0,False,False,1.0,False,False,False,42.0,42.0,False,False,False,Casa,alquiler,2110.0,rental,True,SANTILLANA
,Goya,Salamanca,40.421204155,-3.66871132,E,,E,,0.0,False,Si,,False,1.0,1,False,False,En buen estado,False,False,2.0,False,False,20.0,False,False,False,100.0,100.0,False,False,False,Casa,alquiler,4225.0,rental,True,LINEAL
,Lista,Salamanca,40.4312035,-3.6740448,F,,F,,0.0,True,Si,Menos de 5 años,False,False,1,False,False,En buen estado,False,False,2.0,False,False,6.0,False,False,False,67.0,61.0,False,False,False,Otro,alquiler,1975.0,rental,True,Padilla-Marta
,Lista,Salamanca,40.427368,-3.6708528,E,,E,,0.0,False,Si,,False,False,2,False,False,En buen estado,False,False,3.0,False,False,2.0,False,False,False,139.0,139.0,False,False,False,Otro,alquiler,3690.0,rental,True,ALORA
,Castellana,Salamanca,40.4300289,-3.686014,E,,E,,0.0,False,Si,,False,False,1,False,False,En buen estado,False,False,1.0,False,False,4.0,False,False,False,40.0,40.0,False,False,False,Casa,alquiler,2315.0,rental,True,CRISTAL
,Arapiles,Chamberí,40.437234194,-3.710015758,D,,C,,0.0,False,Si,,False,False,2,False,False,En buen estado,False,False,2.0,False,False,7.0,False,False,False,142.0,142.0,False,False,False,Casa,alquiler,3095.0,rental,True,DERAWAN
,Palacio,Centro,40.4132124,-3.7107163,E,,E,,0.0,False,Si,,False,1.0,2,False,False,En buen estado,False,False,2.0,False,False,4.0,False,False,False,85.0,85.0,False,False,False,Casa,alquiler,2455.0,rental,True,CHICH
,Castilla,Chamartín,40.4609108,-3.6868728,False,,False,,0.0,True,No,Más de 50 años,False,False,3,True,False,Reformado,False,True,3.0,False,False,8.0,True,True,False,150.0,140.0,False,False,False,Piso,alquiler,2600.0,rental,True,Juan Ramon Jimenez 22
,Justicia-Chueca,Centro,40.4246057,-3.6997645,E,,E,,0.0,False,Si,,False,False,1,False,False,En buen estado,False,False,1.0,False,False,1.0,False,False,False,48.0,48.0,False,False,False,Casa,alquiler,2200.0,rental,True,ELTON
,Hispanoamérica,Chamartín,40.4494062,-3.6882861,E,,E,,0.0,False,Si,,False,False,2,False,False,En buen estado,False,False,3.0,False,False,1.0,False,False,False,125.0,125.0,False,False,False,Piso,alquiler,3340.0,rental,True,PEDRIZA
,Justicia-Chueca,Centro,40.4253896,-3.703466,E,,E,,0.0,False,Si,,False,False,1,False,False,En buen estado,False,False,1.0,False,False,3.0,False,False,False,60.0,60.0,False,False,False,Casa,alquiler,2720.0,rental,True,BOWIE
,Trafalgar,Chamberí,40.4293618,-3.7006824,D,,D,,0.0,False,Si,,False,False,2,False,False,En buen estado,False,False,2.0,False,False,4.0,False,False,False,150.0,150.0,False,False,False,Casa,alquiler,3195.0,rental,True,LISALA
,Justicia-Chueca,Centro,40.4306959,-3.6996225,E,,E,,0.0,False,Si,,False,False,4,False,False,En buen estado,False,False,4.0,False,False,2.0,False,False,False,137.0,137.0,False,False,False,Casa,alquiler,4395.0,rental,True,OJEN
,Jerónimos,Retiro,40.4074372,-3.6823307,False,,False,,0.0,False,No,,False,False,1,False,False,En buen estado,False,False,1.0,False,False,0.0,False,False,False,146.0,116.0,False,False,False,Piso,alquiler,1600.0,rental,False,294102
,Castellana,Salamanca,40.42734596508628,-3.686389481982757,False,,False,,1.0,True,No,Entre 5 y 10 años,False,1.0,1,True,False,En buen estado,False,False,1.0,False,False,4.0,True,True,False,80.0,68.0,False,False,False,Piso,alquiler,2300.0,rental,True,claudio coello
,Jerónimos,Retiro,40.4178775,-3.6900083,False,,False,,0.0,True,No,,False,False,3,True,False,En buen estado,False,False,2.0,False,False,1.0,False,False,False,140.0,135.0,False,False,False,Piso,alquiler,3100.0,rental,Cocina amueblada,106851/EV
,Almagro,Chamberí,40.4286161,-3.6935587,E,,E,,0.0,False,Si,,False,False,2,False,False,En buen estado,False,False,1.0,False,False,5.0,False,False,False,75.0,75.0,False,False,False,Casa,alquiler,3150.0,rental,True,BEIRES
,Nueva España,Chamartín,40.4635507,-3.6887032,E,,E,,0.0,False,Si,,False,False,2,False,False,En buen estado,False,False,3.0,False,False,6.0,False,False,False,119.0,119.0,False,False,False,Casa,alquiler,3740.0,rental,True,AYDOS
,Almagro,Chamberí,40.4284985,-3.6921864,D,,D,,0.0,False,Si,,False,False,4,False,False,En buen estado,False,False,3.0,False,False,1.0,False,False,False,140.0,140.0,False,False,False,Piso,alquiler,3240.0,rental,True,SABHA
,Goya,Salamanca,40.426571,-3.6706268,False,,False,,0.0,False,No,,False,False,1,False,False,En buen estado,False,False,1.0,False,False,8.0,False,False,False,70.0,60.0,False,False,False,Casa,alquiler,2790.0,rental,False,LUGBARA
,Ibiza,Retiro,40.4214154,-3.6697462,E,,E,,0.0,False,Si,,False,1.0,3,False,False,En buen estado,False,False,4.0,False,False,6.0,False,False,False,118.0,118.0,False,False,False,Casa,alquiler,4515.0,rental,True,SOFIA
,Recoletos,Salamanca,40.4278124,-3.6827936,E,,E,,0.0,False,Si,,False,False,2,False,False,En buen estado,False,False,2.0,False,False,5.0,False,False,False,98.0,98.0,False,False,False,Casa,alquiler,3585.0,rental,True,JARA
,Prosperidad,Chamartín,40.4413448,-3.6733267,False,,False,,0.0,False,Si,Más de 50 años,False,False,1,False,False,En buen estado,False,False,1.0,False,False,0.0,False,True,False,32.0,29.0,False,False,False,Otro,alquiler,1000.0,rental,False,C02926/5042
,Castillejos,Tetuán,40.447785901,-3.695460876,E,,E,,0.0,False,Si,,False,1.0,1,False,False,En buen estado,False,False,2.0,False,False,9.0,False,False,False,87.0,87.0,False,False,False,Piso,alquiler,2525.0,rental,True,VILLA
,Fuente del Berro,Salamanca,40.4263529,-3.6669798,False,,False,,0.0,True,No,Más de 50 años,False,False,2,True,False,En buen estado,False,False,4.0,False,False,1.0,False,False,False,159.0,139.0,False,False,False,Casa,alquiler,3500.0,rental,Cocina equipada,ALQNZBQ40
,Castellana,Salamanca,40.4356321,-3.6778987,E,,E,,0.0,False,Si,,False,False,2,False,False,En buen estado,False,False,2.0,False,False,3.0,False,False,False,77.0,77.0,False,False,False,Casa,alquiler,2800.0,rental,True,KALEM
,Almagro,Chamberí,40.4284505,-3.6918869,E,,E,,0.0,False,Si,,False,False,2,False,False,En buen estado,False,False,2.0,False,False,5.0,False,False,False,102.0,102.0,False,False,False,Piso,alquiler,3485.0,rental,True,XOOK
,Justicia-Chueca,Centro,40.4228286,-3.700128,E,,E,,0.0,False,Si,,False,1.0,2,True,False,En buen estado,False,False,2.0,False,False,6.0,False,False,False,90.0,90.0,False,False,False,Casa,alquiler,2710.0,rental,True,LUSTAR
,Guindalera,Salamanca,40.43569,-3.6703095,False,,False,,0.0,True,Si,Más de 50 años,False,False,2,True,False,Reformado,False,False,1.0,False,False,3.0,False,False,False,65.0,60.0,False,False,False,Otro,alquiler,1450.0,rental,True,000043
,Recoletos,Salamanca,40.4214498,-3.6856873,C,,C,,0.0,False,Si,,False,False,2,False,False,En buen estado,False,False,3.0,False,False,4.0,False,False,False,160.0,160.0,False,False,False,Casa,alquiler,3880.0,rental,True,SMARA
,Almagro,Chamberí,40.433865,-3.6915096,False,,False,,0.0,True,Si,Entre 30 y 50 años,False,False,1,True,False,En buen estado,False,False,1.0,False,False,6.0,False,True,False,40.0,35.0,False,False,False,Otro,alquiler,1500.0,rental,False,1160-T
,Río Rosas,Chamberí,40.4443339,-3.6971737,E,,E,,0.0,False,Si,,False,False,2,False,False,En buen estado,False,False,2.0,False,False,4.0,False,False,False,81.0,81.0,False,False,False,Casa,alquiler,2455.0,rental,True,ADELFAS
,Imperial,Arganzuela,40.4119464,-3.7188061,False,,False,,0.0,True,No,,False,False,1,True,False,En buen estado,False,True,1.0,False,False,3.0,False,False,False,62.0,52.0,False,False,False,Piso,alquiler,1200.0,rental,True,AVM115
,Almagro,Chamberí,40.4461593,-3.6996667,False,,False,,0.0,True,No,Entre 30 y 50 años,False,False,3,True,False,A estrenar,False,True,4.0,True,False,5.0,True,False,False,179.0,152.0,False,False,False,Piso,alquiler,3500.0,rental,False,rfv 30 353
,Niño Jesús,Retiro,40.403591,-3.6730282,E,,E,,0.0,False,Si,,False,False,2,False,False,En buen estado,False,False,2.0,False,False,8.0,False,False,False,67.0,67.0,False,False,False,Piso,alquiler,3295.0,rental,True,BLONDIE
,El Viso,Chamartín,40.4323255,-3.6857859,E,,E,,0.0,False,Si,,False,False,2,False,False,En buen estado,False,False,2.0,False,False,2.0,False,False,False,110.0,110.0,False,False,False,Casa,alquiler,2855.0,rental,True,GAZULES
,Gaztambide,Chamberí,40.4343142,-3.7165545,E,,E,,0.0,True,Si,Entre 20 y 30 años,False,False,2,True,False,En buen estado,False,False,4.0,False,False,4.0,False,True,False,130.0,125.0,False,False,False,Piso,alquiler,3200.0,rental,Equipada con todos los electrodomésticos,IS643
,Hispanoamérica,Chamartín,40.4519787,-3.6793042,E,,E,,0.0,False,Si,,False,1.0,2,False,False,En buen estado,False,False,3.0,False,False,7.0,False,False,False,171.0,171.0,False,False,False,Casa,alquiler,4805.0,rental,True,CASTIZO
,Trafalgar,Chamberí,40.4265775,-3.7038015,E,,E,,0.0,False,Si,,False,False,3,False,False,En buen estado,False,False,3.0,False,False,1.0,False,False,False,108.0,108.0,False,False,False,Piso,alquiler,3175.0,rental,True,POSETS
,Río Rosas,Chamberí,40.4366823,-3.692062,E,,E,,0.0,False,Si,,False,False,2,False,False,En buen estado,False,False,2.0,False,False,3.0,False,False,False,137.0,137.0,False,False,False,Casa,alquiler,3215.0,rental,True,CARDET
,Palacio,Centro,40.4199762,-3.7105348,E,,E,,0.0,False,Si,,False,False,1,False,False,En buen estado,False,False,1.0,False,False,2.0,False,False,False,70.0,70.0,False,False,False,Casa,alquiler,2560.0,rental,True,TETELA
,Ibiza,Retiro,40.4193911,-3.6774064,E,,E,,0.0,False,Si,,False,False,1,False,False,En buen estado,False,False,2.0,False,False,2.0,False,False,False,73.0,73.0,False,False,False,Otro,alquiler,3030.0,rental,True,JAROSA
,Trafalgar,Chamberí,40.4344447,-3.7029297,E,,E,,0.0,False,Si,,False,False,1,False,False,En buen estado,False,False,1.0,False,False,2.0,False,False,False,60.0,60.0,False,False,False,Casa,alquiler,2780.0,rental,True,VENTO
,Río Rosas,Chamberí,40.4333959,-3.6978399,E,,E,,0.0,False,No,,False,1.0,2,False,False,En buen estado,False,False,3.0,False,False,3.0,False,False,False,130.0,130.0,False,False,False,Casa,alquiler,2745.0,rental,False,LEZAT
,Almagro,Chamberí,40.4300559,-3.6910349,E,,E,,0.0,False,Si,,False,False,1,False,False,En buen estado,False,False,1.0,False,False,2.0,False,False,False,60.0,60.0,False,False,False,Casa,alquiler,2945.0,rental,True,BLU
,El Viso,Chamartín,40.440191113,-3.680815112,False,,False,,0.0,False,No,,False,False,2,False,False,En buen estado,False,False,4.0,False,False,6.0,False,False,False,130.0,128.0,False,False,False,Piso,alquiler,3500.0,rental,False,ALQSQ8GT
,Castilla,Chamartín,40.45849865773855,-3.68656016188674,False,,False,,1.0,True,Si,,False,False,2,True,False,En buen estado,False,False,1.0,False,False,4.0,True,True,False,76.0,71.0,False,False,False,Piso,alquiler,2200.0,rental,True,DE-EU404-14092020AL
,Justicia-Chueca,Centro,40.4223134,-3.6972075,E,,E,,0.0,False,Si,,False,False,3,False,False,En buen estado,False,False,2.0,False,False,2.0,False,False,False,120.0,120.0,False,False,False,Piso,alquiler,2705.0,rental,True,SUNDI
,Prosperidad,Chamartín,40.4380602,-3.6758415,False,,False,,0.0,True,Si,Más de 50 años,False,False,2,False,False,En buen estado,False,False,4.0,False,False,8.0,False,False,False,172.0,129.0,False,False,False,Piso,alquiler,3500.0,rental,Cocina equipada,ALQNZGAMA
,San Pascual,Ciudad Lineal,40.4446015,-3.6479895,E,,F,,0.0,False,No,Más de 50 años,False,False,1,False,False,En buen estado,False,False,2.0,False,False,1.0,False,False,False,58.0,58.0,False,False,False,Piso,alquiler,1350.0,rental,False,619154
,Justicia-Chueca,Centro,40.4228298,-3.6993497,E,,E,,0.0,False,Si,,False,False,1,False,False,En buen estado,False,False,2.0,False,False,5.0,False,False,False,68.0,68.0,False,False,False,Piso,alquiler,3190.0,rental,True,CAMINO
