price_eur,barrio,distrito,lat,lon,listing_type,energy_consumption_rating,energy_emissions_rating,adaptado a personas con movilidad reducida,aire acondicionado,amueblado,antigüedad,ascensor,balcón,baños,calefacción,chimenea,cocina equipada,conservación,exterior,garaje,habitaciones,jardín,piscina,planta,portero automático,puerta blindada,referencia,sistema de seguridad,superficie construida,superficie útil,terraza,trastero,vidrios dobles,tipo_inmueble
835.0,Goya,Salamanca,40.4231858,-3.6775089,rental,False,False,0.0,False,No,,False,False,1,False,False,True,En buen estado,False,False,1.0,False,False,1.0,False,False,2806-033850,False,50.0,50.0,False,False,False,Otro
1150.0,Puerta del Ángel,Latina,40.406813,-3.7396892,rental,False,False,0.0,False,No,,False,False,1,False,False,True,En buen estado,False,False,2.0,False,False,4.0,False,False,2808-033912,False,72.0,72.0,False,False,False,Piso
1765.0,Canillas,Hortaleza,40.4637477,-3.6462044,rental,False,False,0.0,False,No,,False,False,2,False,False,False,En buen estado,False,False,2.0,False,False,1.0,False,False,14552,False,109.0,109.0,False,False,False,Otro
4000.0,Goya,Salamanca,40.4244641,-3.6774154,rental,False,False,0.0,False,Si,,False,False,2,False,False,False,En buen estado,False,False,3.0,False,False,0.0,False,False,SAP-4504,False,120.0,120.0,False,False,False,Piso
750.0,Bellas Vistas,Tetuán,40.4508565,-3.7083299,rental,False,False,0.0,False,No,,False,False,1,False,False,True,En buen estado,False,False,1.0,False,False,0.0,False,False,2815-033783,False,40.0,40.0,False,False,False,Otro
1035.0,Peñagrande,Fuencarral-El Pardo,40.4733073,-3.7239429,rental,False,False,0.0,False,No,,False,False,1,False,False,False,En buen estado,False,False,1.0,False,False,7.0,False,False,14621,False,56.0,39.0,False,False,False,Otro
1330.0,Legazpi,Arganzuela,40.3858814,-3.6916854,rental,False,False,0.0,False,No,,False,False,1,False,False,False,En buen estado,False,False,1.0,False,False,2.0,False,False,14705,False,61.0,42.0,False,False,False,Otro
2090.0,Piovera,Hortaleza,40.4607657,-3.6342856,rental,False,False,0.0,False,No,,False,False,2,False,False,False,En buen estado,False,False,3.0,False,False,2.0,False,False,14843,False,114.0,114.0,False,False,False,Casa
1600.0,Bellas Vistas,Tetuán,40.4517601,-3.7034666,rental,False,False,0.0,False,Si,,False,False,1,True,False,True,En buen estado,False,False,1.0,False,False,1.0,False,False,I-02ZAVY-W-02ZAVY,False,100.0,100.0,False,False,False,Otro
1800.0,Universidad-Malasaña,Centro,40.4285682,-3.7034983,rental,False,False,0.0,False,No,,False,False,1,True,False,False,En buen estado,False,False,2.0,False,False,0.0,False,False,4b0fe1a6-52ce-4899-8462-6589f8bd1e45,False,87.0,87.0,False,False,False,Otro
1185.0,Piovera,Hortaleza,40.4531943,-3.6463838,rental,False,False,0.0,False,No,,False,1.0,1,False,False,False,En buen estado,False,False,1.0,False,False,2.0,False,False,14911,False,55.0,55.0,False,False,False,Otro
1625.0,Legazpi,Arganzuela,40.3889245,-3.6926403,rental,False,False,0.0,False,No,,False,False,1,False,False,False,En buen estado,False,False,2.0,False,False,3.0,False,False,13929,False,98.0,68.0,False,False,False,Casa
2780.0,Río Rosas,Chamberí,40.4415872,-3.6992115,rental,E,E,0.0,False,Si,Más de 50 años,False,False,1,True,False,True,En buen estado,False,False,1.0,False,False,5.0,False,False,I-00L2CJ-W-02WX2A,False,65.0,65.0,False,False,False,Piso
1615.0,San Pascual,Ciudad Lineal,40.4443995,-3.6530769,rental,False,False,0.0,False,No,,False,False,1,False,False,False,En buen estado,False,False,2.0,False,False,10.0,False,False,2851,False,92.0,70.0,False,False,False,Otro
950.0,Butarque,Villaverde,40.3491953,-3.6777465,rental,False,False,0.0,False,No,,False,False,1,False,False,False,En buen estado,False,False,1.0,False,False,6.0,False,False,13939,False,32.0,32.0,False,False,False,Otro
980.0,Guindalera,Salamanca,40.4380288,-3.6690041,rental,False,False,0.0,False,No,,False,False,1,False,False,False,En buen estado,False,False,1.0,False,False,3.0,False,False,903,False,44.0,30.0,False,False,False,Otro
945.0,Ensanche de Vallecas-Valdecarros,Villa de Vallecas,40.3624874,-3.6022245,rental,False,False,0.0,False,No,,False,False,1,False,False,False,En buen estado,False,False,1.0,False,False,5.0,False,False,12922,False,53.0,46.0,False,False,False,Otro
1600.0,Ciudad Jardín,Chamartín,40.4484282,-3.6704235,rental,False,False,1.0,False,No,,False,False,1,True,False,False,En buen estado,False,False,1.0,True,True,0.0,False,False,9353c5ee-ef3f-4701-9,False,51.0,51.0,False,False,False,Otro
3600.0,Goya,Salamanca,40.4247843,-3.6721069,rental,E,E,0.0,False,Si,Más de 50 años,False,False,2,True,False,True,En buen estado,False,False,3.0,False,False,3.0,False,False,I-02ZA45-W-02ZA45,False,135.0,135.0,False,False,False,Piso
4950.0,Palacio,Centro,40.4231301,-3.7108886,rental,D,D,0.0,False,Si,Menos de 5 años,False,False,4,True,False,True,En buen estado,False,False,4.0,False,False,0.0,False,False,I-00L6HJ-W-02Y2X7,False,123.0,123.0,False,False,False,Piso
1555.0,Guindalera,Salamanca,40.4377631,-3.6693039,rental,False,False,0.0,False,No,,False,False,1,False,False,False,En buen estado,False,False,1.0,False,False,0.0,False,False,14703,False,62.0,43.0,False,False,False,Otro
1180.0,El Cañaveral,Vicálvaro,40.3995,-3.5584,rental,False,False,0.0,False,No,Menos de 5 años,False,False,1,False,False,True,En buen estado,False,True,1.0,False,False,7.0,False,False,2201/22010014/00000318,False,64.0,64.0,False,False,False,Casa
980.0,Peñagrande,Fuencarral-El Pardo,40.4733073,-3.7239429,rental,False,False,0.0,False,No,,False,False,1,False,False,False,En buen estado,False,False,1.0,False,False,1.0,False,False,9539,False,57.0,38.0,False,False,False,Otro
700.0,Lucero,Latina,40.4046046,-3.7318197,rental,False,False,0.0,False,No,,False,False,1,False,False,True,En buen estado,False,False,1.0,False,False,1.0,False,False,2808-033800,False,30.0,30.0,False,False,False,Otro
3400.0,Hispanoamérica,Chamartín,40.4546843,-3.6781909,rental,False,False,0.0,False,No,,False,False,3,True,False,False,En buen estado,False,False,3.0,False,False,0.0,False,False,8b747255-3145-47ab-aa55-2269a39744c9,False,185.0,185.0,False,False,False,Piso
1095.0,Canillas,Hortaleza,40.4604755,-3.6304095,rental,False,False,0.0,False,No,,False,False,1,False,False,False,En buen estado,False,False,1.0,False,False,3.0,False,False,2858,False,44.0,44.0,False,False,False,Casa
1320.0,Hispanoamérica,Chamartín,40.453626,-3.6803045,rental,False,False,0.0,False,No,,False,False,1,False,False,False,En buen estado,False,False,1.0,False,False,1.0,False,False,247,False,51.0,51.0,False,False,False,Otro
4750.0,Arapiles,Chamberí,40.4311077,-3.7105939,rental,E,E,0.0,False,Si,,False,False,2,True,False,True,En buen estado,False,False,4.0,False,False,4.0,False,False,I-02ZAFQ-W-02ZAFQ,False,140.0,140.0,False,False,False,Piso
7000.0,Recoletos,Salamanca,40.4234741,-3.6830816,rental,False,False,0.0,False,No,,False,False,3,True,False,False,En buen estado,False,False,3.0,False,False,0.0,False,False,73607982-c3ed-4553-9b53-4f502bbba200,False,283.0,157.0,True,False,False,Otro
2045.0,Piovera,Hortaleza,40.4602845,-3.6351099,rental,False,False,0.0,False,No,,False,False,2,False,False,False,En buen estado,False,False,3.0,False,False,4.0,False,False,13023,False,107.0,107.0,False,False,False,Casa
1500.0,Prosperidad,Chamartín,40.450345697,-3.66491954,rental,False,False,0.0,False,No,,False,False,2,False,False,False,En buen estado,False,True,2.0,False,False,0.0,False,False,207214,False,80.0,80.0,False,False,False,Otro
2300.0,Guindalera,Salamanca,40.436693,-3.6755577,rental,E,E,0.0,False,Si,Más de 50 años,False,False,2,True,False,True,En buen estado,False,False,2.0,False,False,1.0,False,False,I-00L4Y9-W-02XU11,False,50.0,50.0,False,False,False,Piso
2300.0,Goya,Salamanca,40.4258019,-3.6683283,rental,False,False,0.0,False,No,,False,False,1,False,False,False,En buen estado,False,False,2.0,False,False,0.0,False,False,4b4b344a-2779-4a8f-b,False,89.0,88.0,False,False,False,Otro
4800.0,Recoletos,Salamanca,40.4242482,-3.685356,rental,D,D,0.0,False,Si,,False,False,1,True,False,True,En buen estado,False,False,2.0,False,False,0.0,False,False,I-02Z7Y0-W-02Z7Y0,False,114.0,114.0,False,False,False,Otro
985.0,Canillas,Hortaleza,40.4580009,-3.6240151,rental,False,False,0.0,False,No,,False,False,1,False,False,False,En buen estado,False,False,1.0,False,False,1.0,False,False,10227,False,36.0,36.0,False,False,False,Casa
5200.0,Río Rosas,Chamberí,40.4423224,-3.7021341,rental,False,False,0.0,False,Si,,False,False,2,False,False,False,En buen estado,False,False,2.0,False,True,0.0,False,False,d2c0a183-2efd-4d72-bc78-082802e3c437,False,142.0,142.0,False,False,False,Otro
1700.0,Imperial,Arganzuela,40.4026489,-3.7185756,rental,False,False,0.0,False,No,,False,False,2,False,False,False,En buen estado,False,False,2.0,False,False,4.0,False,False,858154,False,99.0,69.0,False,False,False,Piso
950.0,Guindalera,Salamanca,40.4380288,-3.6690041,rental,False,False,0.0,False,No,,False,False,1,False,False,False,En buen estado,False,False,1.0,False,False,1.0,False,False,14857,False,41.0,29.0,False,False,False,Otro
1490.0,Timón,Barajas,40.4723764,-3.5866578,rental,False,False,0.0,False,No,,False,False,2,False,False,True,En buen estado,False,False,2.0,False,False,2.0,False,False,2805-033515,False,100.0,100.0,False,False,False,Piso
2800.0,Guindalera,Salamanca,40.4359423,-3.6744062,rental,E,E,0.0,False,Si,Más de 50 años,False,False,2,True,False,True,En buen estado,False,False,2.0,False,False,5.0,False,False,I-02ZENL-W-02ZENL,False,91.0,91.0,False,False,False,Piso
1250.0,Palacio,Centro,40.4071518,-3.7121758,rental,False,False,0.0,False,No,,False,False,1,False,False,False,En buen estado,False,False,2.0,False,False,0.0,False,False,206355,False,51.0,51.0,False,False,False,Piso
4500.0,Palacio,Centro,40.4074414,-3.7115025,rental,False,False,0.0,False,No,,False,False,4,False,False,False,En buen estado,True,False,5.0,False,False,0.0,False,False,193286,False,244.0,244.0,False,False,False,Piso
1700.0,Cortes-Huertas,Centro,40.4125908,-3.7053568,rental,False,False,0.0,False,Si,Más de 50 años,False,False,1,True,False,Amueblada y equipada,En buen estado,False,False,3.0,False,False,5.0,False,False,023573,False,89.0,75.0,False,False,False,Piso
1950.0,Cortes-Huertas,Centro,40.414165,-3.6968548,rental,C,C,0.0,True,No,Entre 20 y 30 años,False,False,2,True,False,False,En buen estado,False,False,1.0,False,False,2.0,False,True,sanagustin13b2d,False,110.0,100.0,False,False,False,Otro
1475.0,Gaztambide,Chamberí,40.4389,-3.71387,rental,False,False,0.0,True,No,Entre 10 y 20 años,False,1.0,1,False,False,Cocina amueblada,En buen estado,False,True,1.0,False,False,4.0,False,False,1304,False,48.0,48.0,False,False,False,Otro
2200.0,Castilla,Chamartín,40.47636248,-3.684326726,rental,False,False,1.0,True,No,Entre 20 y 30 años,False,False,2,True,False,Independiente,En buen estado,True,True,3.0,True,True,4.0,True,False,piso alquiler chamartin,False,137.0,97.0,False,False,False,Piso
1150.0,Pacífico,Retiro,40.4064,-3.68212,rental,False,False,0.0,False,Si,Más de 50 años,False,False,1,False,False,False,En buen estado,False,False,2.0,False,False,2.0,False,False,AR03100/7288,False,39.0,36.0,False,False,False,Piso
1200.0,Nueva España,Chamartín,40.4633836,-3.6809792,rental,False,False,0.0,True,No,,True,False,1,True,False,Americana - amueblada con elec.,En buen estado,False,False,2.0,False,False,6.0,False,False,DR.A255,False,69.0,56.0,False,False,False,Otro
2600.0,Bellas Vistas,Tetuán,40.44940623819598,-3.704813928460048,rental,B,B,0.0,True,Si,Más de 50 años,False,False,1,False,False,Independiente,Reformado,False,False,3.0,False,False,1.0,False,False,TPT11,False,58.0,58.0,False,False,False,Casa
1450.0,Corralejos,Barajas,40.467632,-3.5895422,rental,False,False,1.0,True,No,Entre 10 y 20 años,False,False,2,True,False,True,En buen estado,False,True,2.0,True,True,1.0,True,True,10720251,False,90.0,80.0,False,False,False,Piso
2200.0,Justicia-Chueca,Centro,40.4235526,-3.7001462,rental,False,False,0.0,True,Si,,False,1.0,2,False,False,Cocina amueblada,En buen estado,False,False,1.0,False,False,2.0,False,True,AD183,False,68.0,65.0,False,False,False,Piso
5750.0,Recoletos,Salamanca,40.4269639,-3.6815283,rental,False,False,0.0,True,No,Más de 50 años,True,1.0,3,True,False,True,A estrenar,False,True,2.0,False,False,2.0,Con cámara,True,Cast-2,True,170.0,165.0,True,False,False,Casa
1500.0,Simancas,San Blas,40.435901151,-3.636734952,rental,False,False,0.0,False,Si,Entre 30 y 50 años,False,False,3,True,False,False,En buen estado,False,False,3.0,False,False,1.0,False,False,157V577/1084,False,102.0,94.0,False,False,False,Piso
1080.0,Palacio,Centro,40.4099329,-3.7125834,rental,F,F,0.0,True,Si,Menos de 5 años,False,False,1,False,False,Americana,En buen estado,False,False,2.0,False,False,4.0,False,False,Angel,False,21.0,18.0,False,False,False,Piso
4500.0,El Viso,Chamartín,40.450644,-3.6836728,rental,False,False,0.0,True,Si,Más de 50 años,False,False,2,False,False,Cocina amueblada,En buen estado,False,True,3.0,False,False,6.0,False,False,106837/EV,False,180.0,167.0,False,False,False,Piso
1500.0,Ciudad Universitaria,Moncloa-Aravaca,40.4477495,-3.7094377,rental,False,False,0.0,True,No,,False,False,1,True,False,False,A reformar,False,False,1.0,False,False,0.0,False,False,RP1812025138066,False,70.0,56.0,False,False,False,Piso
980.0,Pau de Carabanchel,Carabanchel,40.3649,-3.7454,rental,E,D,0.0,False,No,Entre 10 y 20 años,False,False,1,False,False,False,En buen estado,False,False,1.0,False,True,3.0,False,True,1512-178/11124,False,48.0,44.0,False,False,False,Otro
2000.0,Arapiles,Chamberí,40.43844,-3.710123,rental,False,False,0.0,False,No,Entre 20 y 30 años,False,False,2,True,False,False,En buen estado,False,False,3.0,False,False,3.0,False,False,20254,False,95.0,90.0,False,False,False,Piso
1200.0,Río Rosas,Chamberí,40.4445073,-3.6967132,rental,False,False,0.0,True,Si,Más de 50 años,False,False,1,True,False,False,En buen estado,False,False,1.0,False,False,0.0,False,False,RP1132025138111,False,40.0,39.0,False,False,False,Piso
1300.0,Valdeacederas,Tetuán,40.4683506,-3.7076169,rental,C,C,1.0,True,Si,Entre 10 y 20 años,True,False,1,True,False,Equipada,En buen estado,False,True,2.0,False,False,3.0,True,True,000780,False,65.0,56.0,True,False,False,Casa
1000.0,Lista,Salamanca,40.430017,-3.673089,rental,False,False,0.0,False,Si,,False,False,1,True,False,True,En buen estado,False,False,1.0,False,False,4.0,False,False,1136,False,45.0,45.0,False,False,False,Piso
2350.0,Ibiza,Retiro,40.4189759,-3.6778985,rental,False,False,0.0,True,No,,False,False,2,False,False,False,En buen estado,False,False,2.0,False,False,0.0,False,True,6102/1250,True,101.0,76.0,False,False,False,Piso
1150.0,Sanchinarro,Hortaleza,40.491337,-3.6623416,rental,False,False,0.0,True,Si,,False,False,1,False,False,True,En buen estado,False,True,1.0,True,True,4.0,True,False,2024,False,52.0,52.0,False,False,False,Otro
1800.0,Justicia-Chueca,Centro,40.425184057,-3.692226277,rental,False,False,0.0,True,Si,,False,False,1,False,False,Cocina amueblada,En buen estado,False,True,1.0,False,False,8.0,False,False,20221548,False,65.0,65.0,False,False,False,Otro
2100.0,Trafalgar,Chamberí,40.4317,-3.7048,rental,False,False,0.0,True,Si,,False,False,1,False,False,True,En buen estado,True,False,1.0,True,True,0.0,False,True,552483,True,70.0,70.0,False,False,False,Otro
7750.0,Recoletos,Salamanca,40.4223,-3.68095,rental,E,G,0.0,False,Si,Más de 50 años,False,1.0,5,True,False,False,En buen estado,False,False,4.0,False,False,3.0,False,True,Alquiler_PRIME/10809,False,222.0,198.0,False,False,False,Piso
1650.0,Argüelles,Moncloa-Aravaca,40.42512893,-3.712397776,rental,False,False,0.0,True,Si,Menos de 5 años,False,False,1,True,False,False,En buen estado,False,False,1.0,False,False,3.0,True,True,000011,False,50.0,42.0,False,False,False,Piso
2600.0,Ibiza,Retiro,40.420663194,-3.679591742,rental,False,False,0.0,True,No,Más de 50 años,False,False,2,True,False,Amueblada,En buen estado,True,False,3.0,False,False,6.0,False,False,000010,True,120.0,108.0,True,False,False,Piso
1695.0,Arapiles,Chamberí,40.4338051,-3.707587,rental,False,False,0.0,False,No,,False,False,1,True,False,False,En buen estado,False,False,2.0,False,False,7.0,Portero fisico y automatico,False,000025,False,65.0,58.0,True,False,False,Piso
1300.0,Sol,Centro,40.41592,-3.7013824,rental,False,False,0.0,True,Si,Entre 30 y 50 años,False,1.0,1,True,False,True,En buen estado,False,False,1.0,False,False,1.0,False,False,000006,False,40.0,36.0,False,False,False,Piso
2600.0,Universidad-Malasaña,Centro,40.4261702,-3.707101,rental,False,False,0.0,False,No,,False,1.0,2,True,False,False,En buen estado,False,False,3.0,False,False,2.0,False,False,819-SB672C/4434,False,120.0,100.0,False,False,False,Otro
1800.0,Hispanoamérica,Chamartín,40.4584,-3.68661,rental,False,False,0.0,False,No,,False,False,1,False,False,False,En buen estado,False,True,1.0,False,False,6.0,False,False,DE-EU619-20052020-89427252,False,76.0,76.0,False,False,False,Piso
1000.0,Palos de Moguer,Arganzuela,40.4008915,-3.6892032,rental,False,False,0.0,False,Si,,False,False,1,False,False,True,En buen estado,False,False,1.0,False,False,1.0,False,False,108290332,False,42.0,42.0,False,False,False,Otro
2300.0,Goya,Salamanca,40.4261328,-3.6776423,rental,False,False,0.0,False,Si,,False,1.0,2,False,False,True,En buen estado,False,False,2.0,False,False,4.0,False,False,8097,False,80.0,80.0,False,False,False,Piso
1200.0,Nueva España,Chamartín,40.4589101,-3.6754573,rental,E,E,0.0,False,Si,Más de 50 años,False,False,1,False,False,False,En buen estado,False,False,1.0,False,False,0.0,False,True,CO-A159/1158,False,34.0,34.0,False,False,False,Otro
1150.0,Castillejos,Tetuán,40.4616624,-3.690311,rental,False,False,0.0,True,Si,Entre 10 y 20 años,False,False,1,True,False,True,Reformado,False,False,1.0,False,False,5.0,False,True,PC ESTUDIO,False,38.0,38.0,False,False,False,Piso
1350.0,Guindalera,Salamanca,40.430943,-3.6708577,rental,False,False,0.0,False,Si,Entre 10 y 20 años,False,False,1,True,False,True,Reformado,False,False,1.0,False,False,2.0,False,False,Alquiler de Piso en calle de Francisco Silvela. 16,False,38.0,30.0,False,False,False,Piso
2600.0,Río Rosas,Chamberí,40.4406078,-3.6951975,rental,False,False,0.0,True,Si,,False,False,2,True,False,Amueblada con electrodomésticos,En buen estado,False,False,2.0,False,False,0.0,False,False,1257,False,95.0,90.0,False,False,False,Piso
1200.0,Pilar,Fuencarral-El Pardo,40.4769109,-3.7137965,rental,False,False,0.0,False,Si,,True,False,1,False,False,False,En buen estado,False,False,2.0,False,False,0.0,False,True,705/3217,False,58.0,53.0,False,False,False,Piso
1925.0,Vallehermoso,Chamberí,40.4390294,-3.7063882,rental,False,False,0.0,False,No,Entre 20 y 30 años,False,False,2,True,False,True,En buen estado,False,False,2.0,False,False,4.0,True,True,BOIX Y MORER,False,95.0,80.0,False,False,False,Piso
2200.0,Castilla,Chamartín,40.4773099,-3.6855129,rental,False,False,0.0,True,Si,,False,False,2,True,False,True,A estrenar,False,False,3.0,True,False,4.0,True,True,000050,False,95.0,93.0,False,False,False,Otro
2350.0,Pacífico,Retiro,40.4061858,-3.6777934,rental,False,False,0.0,False,Si,Más de 50 años,False,1.0,2,False,False,True,En buen estado,False,False,2.0,False,False,0.0,False,False,WA02-PACIFICO-25,False,105.0,95.0,False,False,False,Piso
2250.0,Fuente del Berro,Salamanca,40.4247652,-3.6669027,rental,False,False,0.0,False,Si,Más de 50 años,False,False,1,True,False,False,En buen estado,False,False,3.0,False,False,0.0,False,False,ALQTEMPORADASALAMANC/9927,False,95.0,72.0,False,False,False,Piso
